,RENT_ID,RENT_NM_x,USE_CNT,MOVE_METER,평균이동거리,RENT_NM_y,LAT,LONG
1285,1930,1930. 개봉지구대 개봉치안센터,13322,25024632.53,1878.4441172496622,1930. 개봉지구대 개봉치안센터,37.49768448,126.85372925
1286,1931,1931. 개봉역2번출구 A,23100,38244913.04,1655.623941125541,1931. 개봉역2번출구 A,37.49499512,126.85825348
1287,1933,1933. 개봉푸르지오아파트 상가,27233,63763962.0,2341.422612271876,1933. 개봉푸르지오아파트 상가,37.50170517,126.84728241
1288,1936,1936. 개봉역 1번 출구 자전거보관서쪽,11696,37368712.67,3194.999373290014,1936. 개봉역 1번 출구 자전거보관서쪽,37.49428177,126.85921478
1289,1937,1937. 한진아파트 입구,15135,50475802.87,3335.0381810373306,1937. 한진아파트 입구,37.4860611,126.85201263
1290,1941,1941. 오류동역 2번출구,15967,37050366.45,2320.433797833031,1941. 오류동역 2번출구,37.49367142,126.84370422
1291,1943,1943. 온수역 북측,4550,13452367.64,2956.5643164835164,1943. 온수역 북측,37.49279022,126.82452393
1292,1946,1946. 구로역 광장,42920,81397420.71,1896.4916288443615,1946. 구로역 광장,37.50311661,126.88038635
1293,1951,1951. 천왕이펜하우스 4단지 후문,3497,6997225.03,2000.9222276236776,1951. 천왕이펜하우스 4단지 후문,37.48070526,126.83895874
1294,1952,1952. 천왕연지타운2단지 앞,20948,70850036.27,3382.1861881802556,1952. 천왕연지타운2단지 앞,37.48210526,126.84572601
1295,1953,1953. 천왕역 4번출구 뒤,14840,25881480.85,1744.035097708895,1953. 천왕역 4번출구 뒤,37.48638535,126.83921051
1296,1955,1955. 디지털입구 교차로,38427,86875419.09,2260.7910867358887,1955. 디지털입구 교차로,37.48288345,126.90103912
1297,1956,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),26674,55574229.92,2083.4606703156633,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),37.51000977,126.88204956
1298,1957,1957. 구일고등학교 정문 ,33595,76534631.59,2278.155427593392,1957. 구일고등학교 정문 ,37.49340057,126.87432861
1299,1958,1958. 강서수도사업소민원센터,31225,76579736.92,2452.513592313851,1958. 강서수도사업소민원센터,37.49578094,126.89012146
1300,1959,1959. 구로구의회 앞,15769,37949823.4,2406.6093855032022,1959. 구로구의회 앞,37.49645615,126.8895874
1301,1960,1960. 구로거리공원 동측(신도림역 방면),18091,35597790.23,1967.7071599137691,1960. 구로거리공원 동측(신도림역 방면),37.50284958,126.88948059
1302,1961,1961. 신도림테크노근린공원,64780,150046847.39,2316.252661160852,1961. 신도림테크노근린공원,37.50818253,126.89133453
1303,1962,1962. 가리봉동주민센터,23672,43726464.71,1847.1808343190266,1962. 가리봉동주민센터,37.48160172,126.89279938
1304,1964,1964. 원메디타운 앞,33714,76350387.12,2264.6493183840544,1964. 원메디타운 앞,37.49789047,126.86450195
1305,1965,1965. 삼환로즈빌아파트 105동 옆,16752,39257433.76,2343.4475740210123,1965. 삼환로즈빌아파트 105동 옆,37.49724197,126.85912323
1306,1966,1966. 한마을아파트 정문상가,23005,68382794.08,2972.5187602695064,1966. 한마을아파트 정문상가,37.49649811,126.86309814
1307,1967,1967. 참새공원(백곡경노당),6767,14131050.46,2088.2297118368556,1967. 참새공원(백곡경노당),37.5051384,126.84433746
1308,1968,1968. 동인오피스텔 건너편 소공원,3078,7527016.4,2445.424431448993,1968. 동인오피스텔 건너편 소공원,37.49848175,126.84750366
1309,1969,1969. 궁동생태공원,2443,8392385.75,3435.278653295129,1969. 궁동생태공원,37.50190353,126.82896423
1310,1971,1971. 오정초교 앞 보도육교,2438,6697256.12,2747.0287612797374,1971. 오정초교 앞 보도육교,37.49072266,126.82639313
1311,1973,1973. 오리로와 서해안도로 교차로 앞,6266,11797920.72,1882.8472263006704,1973. 오리로와 서해안도로 교차로 앞,37.48859787,126.83649445
1312,1974,1974. 신도림2차e편한세상아파트 203동 앞,18906,38238984.62,2022.5846091187982,1974. 신도림2차e편한세상아파트 203동 앞,37.50518036,126.88253784
1313,1975,1975. 대림역 1번 출입구 밑,25219,62332354.21,2471.642579404417,1975. 대림역 1번 출입구 밑,37.49256516,126.8947525
1314,1976,1976. 남구로역 5번 출입구 앞,10442,20734742.84,1985.7060754644704,1976. 남구로역 5번 출입구 앞,37.48567963,126.88670349
1315,1977,1977. 천왕역 1번 출입구 앞,26290,35871499.83,1364.454158615443,1977. 천왕역 1번 출입구 앞,37.48620987,126.83882141
1316,1979,1979. 구로1동우체국 앞,1304,3107597.39,2383.126832822086,1979. 구로1동우체국 앞,37.4920311,126.87377167
1317,1981,1981. 천왕지구삼거리 앞,10718,24086479.83,2247.292389438328,1981. 천왕지구삼거리 앞,37.47943115,126.84269714
1318,1983,1983. 구로동롯데아파트,13328,29530984.32,2215.710108043217,1983. 구로동롯데아파트,37.50254822,126.88388062
1319,1984,1984. 구로구청,12573,29294124.02,2329.9231702855323,1984. 구로구청,37.49526596,126.88847351
1320,1985,1985. 구로도서관,56497,119380375.02,2113.0391882754834,1985. 구로도서관,37.49851608,126.89199066
1321,1986,1986. 태평양물산,47251,147011726.54,3111.2934443715476,1986. 태평양물산,37.48485947,126.89518738
1322,1987,1987. 개봉아이파크아파트 앞,16791,78479716.68,4673.915590494908,1987. 개봉아이파크아파트 앞,37.49034119,126.8609314
1323,1988,1988. 고척LIGA아파트 앞,32083,85856525.1,2676.0753389645606,1988. 고척LIGA아파트 앞,37.50605011,126.86078644
1324,1991,1991. 오류동역 맞은편,24075,64608455.23,2683.6326159916925,1991. 오류동역 맞은편,37.49676132,126.84496307
1325,1992,1992. 구로구배드민턴실내체육관 앞,5881,11628597.76,1977.3164019724536,1992. 구로구배드민턴실내체육관 앞,37.4917984,126.83242035
1326,1993,1993. 금강수목원아파트 앞,10928,17828235.77,1631.4271385431919,1993. 금강수목원아파트 앞,37.48937988,126.834198
1327,1994,1994. 삼성전자 물류센터 앞,24372,42763079.98,1754.5987190218282,1994. 삼성전자 물류센터 앞,37.49699783,126.8717804
1328,1996,1996. 구일역 1번 출입구 앞,31768,146632612.33,4615.733201019894,1996. 구일역 1번 출입구 앞,37.49539948,126.87100983
1329,1998,1998. 고척교 교차로,9067,33611033.27,3706.9629723171947,1998. 고척교 교차로,37.49856949,126.871521
1330,1999,1999. 수궁동 성당 주변,7755,19943550.49,2571.7021908446163,1999. 수궁동 성당 주변,37.49525833,126.83065796
1331,2000,2000. 신도림4차 e편한세상 아파트 1109동 앞,25940,74951347.52,2889.4120092521202,2000. 신도림4차 e편한세상 아파트 1109동 앞,37.5123291,126.88683319
1332,2002,2002. 노들역 1번출구,46502,240191990.04,5165.196981635198,2002. 노들역 1번출구,37.51284409,126.95246887
1333,2003,2003. 사육신공원앞,15655,69887355.34,4464.219440434366,2003. 사육신공원앞,37.51335907,126.94805908
1334,2007,2007. 유한양행앞,15748,34272780.95,2176.325942976886,2007. 유한양행앞,37.51293945,126.93424225
1335,2008,2008. 노량진근린공원 대방공원,6353,14781218.84,2326.65179285377,2008. 노량진근린공원 대방공원,37.5093689,126.92807007
1336,2009,2009. 보라매역 8번출구,12617,26248743.31,2080.426671157961,2009. 보라매역 8번출구,37.50007629,126.92108154
1337,2012,2012. 대림사거리(동작상떼빌아파트),14812,34184493.6,2307.8918174453147,2012. 대림사거리(동작상떼빌아파트),37.48836136,126.90622711
1338,2013,2013. 장승배기역 5번출구,18466,42519855.26,2302.602364345283,2013. 장승배기역 5번출구,37.50585175,126.93936157
1339,2015,2015. 신대방삼거리역 6번출구쪽,30641,82038848.99,2677.4207431219606,2015. 신대방삼거리역 6번출구쪽,37.49985504,126.92956543
1340,2016,2016. 신대방삼거리역 3번출구쪽,15313,34843244.85,2275.402915823157,2016. 신대방삼거리역 3번출구쪽,37.49964523,126.92709351
1341,2020,2020. 장승배기역2번출구뒷편쪽,8632,20523154.33,2377.566534986098,2020. 장승배기역2번출구뒷편쪽,37.50449753,126.93898773
1342,2024,2024. 상도역 1번출구,7020,23398290.49,3333.0898133903133,2024. 상도역 1번출구,37.50217819,126.94820404
1343,2025,2025. 흑석역 1번출구,32001,223107684.87,6971.8972803974875,2025. 흑석역 1번출구,37.50938034,126.96361542
1344,2026,2026. 흑석역 4번출구,8841,31746999.74,3590.8833548241146,2026. 흑석역 4번출구,37.50858688,126.96349335
1345,2027,2027. 중앙대학교 정문 1,7811,34383294.7,4401.906887722443,2027. 중앙대학교 정문 1,37.50704193,126.95915222
1346,2032,2032. 이수역 11번출구쪽,25755,52721077.87,2047.023019607843,2032. 이수역 11번출구쪽,37.48550797,126.98162079
1347,2033,2033. 사당동 아르테스 웨딩앞,15228,27563913.65,1810.081011951668,2033. 사당동 아르테스 웨딩앞,37.48149109,126.98158264
1348,2034,2034. 사당역 7번출구쪽,9965,26897204.71,2699.1675574510787,2034. 사당역 7번출구쪽,37.47689056,126.98057556
1349,2036,2036. 정금마을 마을버스정류장,9328,21101516.56,2262.1694425385936,2036. 정금마을 마을버스정류장,37.49466324,126.98244476
1350,2037,2037. 동작역 5번출구 동작주차공원,11190,78964152.24,7056.671335120643,2037. 동작역 5번출구 동작주차공원,37.50318909,126.97714996
1351,2038,2038. 동작역 7번출구,4601,14122664.94,3069.477274505542,2038. 동작역 7번출구,37.50318146,126.97608948
1352,2040,2040. 비계 버스정류소,2510,8871348.67,3534.401860557769,2040. 비계 버스정류소,37.5063591,126.96907806
1353,2041,2041. 사당중학교 버스정류소,2642,4958228.96,1876.6952914458743,2041. 사당중학교 버스정류소,37.48683548,126.9680481
1354,2048,2048. 삼일초등학교 인근,6284,9184439.93,1461.5595050922977,2048. 삼일초등학교 인근,37.48907852,126.97356415
1355,2050,2050. 노량진역 5번출구,37852,101222948.0,2674.177005178062,2050. 노량진역 5번출구,37.51324844,126.93997192
1356,2054,2054. 삼익아파트,17481,49185378.94,2813.64790000572,2054. 삼익아파트,37.51054764,126.94484711
1357,2056,2056. 동작구민 체육센터,14843,29343626.04,1976.9336414471468,2056. 동작구민 체육센터,37.49449921,126.91652679
1358,2057,2057. 상도 아이파크 아파트,5542,13634050.66,2460.1318404907975,2057. 상도 아이파크 아파트,37.5008812,126.94174957
1359,2058,2058. 동작경찰서,26786,95591376.5,3568.706656462331,2058. 동작경찰서,37.5135231,126.94352722
1360,2059,2059. 보라매공원 정문,20712,55019129.54,2656.3890276168404,2059. 보라매공원 정문,37.49707794,126.91779327
1361,2060,2060. 남성역3번출구 뒤,20652,52073375.74,2521.468900832849,2060. 남성역3번출구 뒤,37.48463058,126.97154999
1362,2061,2061. 한강 현대아파트 건너편,306,1006161.08,3288.1081045751635,2061. 한강 현대아파트 건너편,37.50592804,126.96923065
1363,2062,2062. 사당새마을금고,5986,13038535.67,2178.1716789174743,2062. 사당새마을금고,37.48665237,126.9678421
1364,2064,2064. 흑석한강푸르지오 106동앞,669,1884049.58,2816.2176083707027,2064. 흑석한강푸르지오 106동앞,37.50535583,126.96617889
1365,2065,2065. 서울시여성가족재단,5510,11905984.07,2160.795656987296,2065. 서울시여성가족재단,37.51198959,126.92708588
1366,2066,2066. 양문교회 앞,22404,51825692.19,2313.2338952865557,2066. 양문교회 앞,37.48939896,126.90711212
1367,2067,2067. 보라매역․동작세무서 버스정류장(강남중학교방면),22905,61157938.65,2670.0693582187296,2067. 보라매역․동작세무서 버스정류장(강남중학교방면),37.49766922,126.91986847
1368,2068,2068. 총신대 앞(육교),2396,4874403.69,2034.39219115192,2068. 총신대 앞(육교),37.48815918,126.96647644
1369,2069,2069. 숭실대 입구역3번 출구 앞,8506,31746426.8,3732.239219374559,2069. 숭실대 입구역3번 출구 앞,37.4966011,126.95368195
1370,2070,2070. 노량진역 2번 출구 앞,20384,79744042.74,3912.090008830455,2070. 노량진역 2번 출구 앞,37.51391983,126.94306946
1371,2071,2071. 대림아파트 후문 상가 옆,7919,12164580.88,1536.1258845813866,2071. 대림아파트 후문 상가 옆,37.48886871,126.97190857
1372,2077,2077.노들역 3번출구,17553,84696025.63,4825.1595527829995,2077.노들역 3번출구,37.51193619,126.9541626
1373,2078,2078.흑석 아크로리버하임(103동),2531,8810832.48,3481.1665270644016,2078.흑석 아크로리버하임(103동),37.51083755,126.96163177
1374,2079,2079.중앙대학교 중앙광장,2725,12161301.36,4462.862884403669,2079.중앙대학교 중앙광장,37.50667191,126.95777893
1375,2080,2080. 대방지하보도(대방동경남아너스빌아파트),21547,54406106.09,2524.996801874971,2080. 대방지하보도(대방동경남아너스빌아파트),37.51213455,126.92543793
1376,2082,2082.7호선 이수역7번출구,13710,22734456.56,1658.23899051787,2082.7호선 이수역7번출구,37.4846077,126.98179626
1377,2083,2083.흑석롯데캐슬에듀포레(107동),6400,21316325.24,3330.67581875,2083.흑석롯데캐슬에듀포레(107동),37.50470352,126.96073151
1378,2084,2084.e편한세상 상도노빌리티 앞,9663,24680061.22,2554.0785698023387,2084.e편한세상 상도노빌리티 앞,37.50456238,126.94678497
1379,2085,2085.강남중학교 앞,15710,31231193.68,1987.981774665818,2085.강남중학교 앞,37.50274277,126.92157745
1380,2086,2086.삼일수영장 앞,16488,25468520.21,1544.6700758127124,2086.삼일수영장 앞,37.48712158,126.9743576
1381,2088,2088.상도중앙하이츠빌 입구,4578,17015921.72,3716.889847094801,2088.상도중앙하이츠빌 입구,37.50024796,126.94972992
1382,2089,2089.사당역10번출구(금강빌딩),12640,27732817.08,2194.051984177215,2089.사당역10번출구(금강빌딩),37.4791069,126.98150635
1383,2090,2090.기아자동차 사당점 앞,15436,34030731.04,2204.6340399067117,2090.기아자동차 사당점 앞,37.48377991,126.97792053
1384,2091,2091. 이수역9번출구,14356,24381077.47,1698.3196900250766,2091. 이수역9번출구,37.48470306,126.98059082
1385,2092,2092.흑석한강푸르지오(110동),3270,6838581.26,2091.30925382263,2092.흑석한강푸르지오(110동),37.50311279,126.96471405
1386,2093,2093.상도SH빌아파트 입구,2073,6238481.36,3009.3976652194888,2093.상도SH빌아파트 입구,37.50321198,126.95459747
1387,2094,2094.숭실대학교(중문) ,4148,17305789.14,4172.080313404051,2094.숭실대학교(중문) ,37.49550629,126.95637512
1388,2095,2095.경문고등학교 앞,12075,31397032.29,2600.168305590062,2095.경문고등학교 앞,37.49150085,126.98240662
1389,2096,2096.서울특별시 동작관악교육지원청,1321,3534205.85,2675.401854655564,2096.서울특별시 동작관악교육지원청,37.50251389,126.94065094
1390,2102,2102. 봉림교 교통섬,93905,358031513.22,3812.6991450934456,2102. 봉림교 교통섬,37.48408508,126.92688751
1391,2103,2103. 신림동 우방아파트,20060,38724042.28,1930.4108813559324,2103. 신림동 우방아파트,37.4891777,126.91927338
1392,2104,2104. 사당역 5번출구,19114,49426767.83,2585.893472323951,2104. 사당역 5번출구,37.47608948,126.98133087
1393,2105,2105. 미성동 신림체육센터,17590,39869173.12,2266.5817578169413,2105. 미성동 신림체육센터,37.48025131,126.91460419
1394,2106,2106. 세이브마트,22559,68790382.27,3049.354238663061,2106. 세이브마트,37.47372818,126.91840363
1395,2108,2108. 은천치안센터,18441,46786240.89,2537.0772132747684,2108. 은천치안센터,37.48334122,126.94319916
1396,2109,2109. 은천로입구 가로공원,38653,88960643.67,2301.5197700049157,2109. 은천로입구 가로공원,37.48620224,126.9358139
1397,2110,2110. 조원동 미성아파트,24446,68581196.47,2805.4158745807085,2110. 조원동 미성아파트,37.48319244,126.90203094
1398,2111,2111. 서울대입구역 1번출구,15945,33811510.93,2120.508681718407,2111. 서울대입구역 1번출구,37.48086929,126.95331573
1399,2112,2112. 서울대입구역 마에스트로,11432,24878132.29,2176.183720258922,2112. 서울대입구역 마에스트로,37.4813385,126.95064545
1400,2115,2115. 관악구시설관리공단,20209,41098620.65,2033.6790860507695,2115. 관악구시설관리공단,37.47991562,126.90283966
1401,2116,2116. 에이스에이존빌딩,9443,24375854.27,2581.3676024568463,2116. 에이스에이존빌딩,37.48170471,126.95082855
1402,2119,2119. 중앙동 동진빌딩,10159,26168567.37,2575.899928142534,2119. 중앙동 동진빌딩,37.48425674,126.95469666
1403,2122,2122. 낙성대로 입구,9230,17814576.69,1930.0733141928495,2122. 낙성대로 입구,37.47805786,126.960495
1404,2127,2127. 난곡종점,7713,23618073.25,3062.1124400363024,2127. 난곡종점,37.46488571,126.91947937
1405,2128,2128. 관악구청교차로,7140,14501310.93,2030.9959285714285,2128. 관악구청교차로,37.47949982,126.95265198
1406,2129,2129. 낙성대 과학전시관,4950,9128145.68,1844.0698343434342,2129. 낙성대 과학전시관,37.46905518,126.95814514
1407,2130,2130. 영어마을 관악캠프,2518,5043566.82,2003.0050913423354,2130. 영어마을 관악캠프,37.47198868,126.95842743
1408,2136,2136. 신림역 8번출구,39117,81071540.38,2072.539826162538,2136. 신림역 8번출구,37.48450851,126.93006897
1409,2137,2137. KT&G 관악지점,8373,13754415.16,1642.7105171384212,2137. KT&G 관악지점,37.48490143,126.93653107
1410,2139,2139. 서울신성초등학교,6915,25652058.3,3709.625206073753,2139. 서울신성초등학교,37.4711647,126.93701935
1411,2140,2140. 신림1교 교차로,30965,139363190.46,4500.668188600032,2140. 신림1교 교차로,37.47842789,126.93186188
1412,2141,2141. 미림여고입구 교차로,2117,10930358.97,5163.1360273972605,2141. 미림여고입구 교차로,37.47229385,126.93341064
1413,2143,2143. 서울산업정보학교,4017,11681455.26,2908.004794622853,2143. 서울산업정보학교,37.4706955,126.94219971
1414,2144,2144. 난우길입구,8965,25800012.61,2877.8597445621863,2144. 난우길입구,37.47777557,126.91675568
1415,2145,2145. 은천초등학교 육교,9161,24731523.69,2699.6532791180002,2145. 은천초등학교 육교,37.48635864,126.9429245
1416,2148,2148. 낙성대역 3번출구 뒤,10487,21787121.48,2077.5361380757126,2148. 낙성대역 3번출구 뒤,37.47702789,126.96339417
1417,2156,2156. 신림푸르지오아파트,13690,27848040.33,2034.1884828341854,2156. 신림푸르지오아파트,37.48072052,126.90932465
1418,2159,2159. 인헌초교,4321,7836651.58,1813.6198981717196,2159. 인헌초교,37.47509003,126.95922852
1419,2164,2164. 관악우체국,16058,33462259.36,2083.8372997882675,2164. 관악우체국,37.48476791,126.93287659
1420,2165,2165. JK장평타워,4156,11690089.36,2812.822271414822,2165. JK장평타워,37.47648239,126.96536255
1421,2167,2167. 낙성대역 1번출구,6499,17391428.7,2676.0161101707954,2167. 낙성대역 1번출구,37.47629547,126.96495819
1422,2169,2169. 봉천역 2번출구,19063,37794053.23,1982.586855689031,2169. 봉천역 2번출구,37.48218918,126.94213104
1423,2170,2170. 조원동 강남힐병원,15099,36664112.42,2428.2477263394926,2170. 조원동 강남힐병원,37.48152924,126.91203308
1424,2171,2171. 서울대입구역 5번출구,19629,49096595.29,2501.2275352794336,2171. 서울대입구역 5번출구,37.48154831,126.95200348
1425,2172,2172. 나들목공원,8320,25652842.09,3083.2742896634613,2172. 나들목공원,37.46940613,126.94451141
1426,2173,2173. 당곡사거리,42576,112178028.75,2634.7714381341602,2173. 당곡사거리,37.48974991,126.92746735
1427,2174,2174. 삼성디지털프라자관악점,10318,24529739.67,2377.3734900174454,2174. 삼성디지털프라자관악점,37.48856354,126.92848206
1428,2175,2175. 신림동걷고싶은문화의거리입구,20186,49965630.93,2475.261613494501,2175. 신림동걷고싶은문화의거리입구,37.48730087,126.92870331
1429,2176,2176. 보라매공원 보도육교,35817,125027566.21,3490.7325071893233,2176. 보라매공원 보도육교,37.48899078,126.91638184
1430,2177,2177. 신대방역 2번 출구,57712,159684594.89,2766.9218687621287,2177. 신대방역 2번 출구,37.48682404,126.91283417
1431,2178,2178. 서울대학교 정문,8003,25073224.83,3132.978236911158,2178. 서울대학교 정문,37.46709442,126.94932556
1432,2179,2179. 양녕로 입구,16252,36304630.83,2233.85619185331,2179. 양녕로 입구,37.48218918,126.94615936
1433,2183,2183. 동방1교,28717,157812136.19,5495.425573353762,2183. 동방1교,37.47182846,126.93392181
1434,2184,2184. 구암초등학교 버스정류장,2818,7551341.4,2679.681121362669,2184. 구암초등학교 버스정류장,37.48949051,126.94592285
1435,2185,2185. 대학동 고시촌,10094,35033159.51,3470.691451357242,2185. 대학동 고시촌,37.47046661,126.93865204
1436,2186,2186. 낙성대입구삼거리,7110,14869744.39,2091.384583684951,2186. 낙성대입구삼거리,37.4788208,126.95960999
1437,2187,2187. 현대시장사거리,18339,36802994.14,2006.8157554937566,2187. 현대시장사거리,37.4867363,126.9475174
1438,2189,2189. 봉천역 4번출구,18247,33697361.32,1846.7343300268537,2189. 봉천역 4번출구,37.48275375,126.94140625
1439,2190,2190.도원맨션,7126,12021703.53,1687.0198610721302,2190.도원맨션,37.48368835,126.93915558
1440,2191,2191.대학동주민센터 ,11201,41394966.36,3695.6491706097668,2191.대학동주민센터 ,37.47068787,126.93648529
1441,2195,2195.은천교회,13614,26843726.4,1971.7736447774348,2195.은천교회,37.48464584,126.93450928
1442,2196,2196. 봉천역 3번출구,8268,16630608.54,2011.4427358490566,2196. 봉천역 3번출구,37.4833107,126.93902588
1443,2198,2198.사랑의병원,9608,20152957.77,2097.5185022897585,2198.사랑의병원,37.47946548,126.95693207
1444,2199,2199.신봉천주유소 A,2119,4106702.09,1938.03779613025,2199.신봉천주유소 A,37.47877121,126.95869446
1445,2201,2201. 본마을 정류소 앞,425,1412704.83,3324.0113647058824,2201. 본마을 정류소 앞,37.4532814,127.05148315
1446,2202,2202.청계산입구역 1번출구,20990,41427117.52,1973.6597198666034,2202.청계산입구역 1번출구,37.44893646,127.05437469
1447,2203,2203. 청계산입구역 2번출구,3908,10174213.55,2603.4323311156604,2203. 청계산입구역 2번출구,37.44765854,127.05501556
1448,2205,2205. 내곡3단지 어린이공원 앞,9892,21405779.06,2163.9485503437118,2205. 내곡3단지 어린이공원 앞,37.45375061,127.05937958
1449,2206,2206. 언남초등학교 앞,15379,34030003.86,2212.7579075362505,2206. 언남초등학교 앞,37.45435715,127.06210327
1450,2207,2207. 내곡파출소 뒤 정자,2293,5961643.41,2599.9317095508068,2207. 내곡파출소 뒤 정자,37.45440674,127.06492615
1451,2210,2210. 반포1동 주민센터 앞,4414,11213903.12,2540.530838241957,2210. 반포1동 주민센터 앞,37.50509644,127.0131073
1452,2211,2211. 서초구립반포도서관 앞,20138,44510565.28,2210.277350283047,2211. 서초구립반포도서관 앞,37.50263596,127.01231384
1453,2212,2212.서초현대4차아파트 201동 맞은편,10868,20572363.18,1892.9299944792049,2212.서초현대4차아파트 201동 맞은편,37.50065231,127.01861572
1454,2213,2213. 고속터미널역 5번출구 앞,15019,47017835.33,3130.5569831546704,2213. 고속터미널역 5번출구 앞,37.5022316,127.0022583
1455,2214,2214. 신반포역 2번출구 앞,16535,89401048.65,5406.776452978531,2214. 신반포역 2번출구 앞,37.50411606,126.99748993
1456,2215,2215. 반포종합운동장 입구,12069,38276262.2,3171.452663849532,2215. 반포종합운동장 입구,37.5017128,126.99547577
1457,2217,2217.아크로리버뷰 부지 앞,28439,149208626.52,5246.620011955414,2217.아크로리버뷰 부지 앞,37.51304626,127.00595856
1458,2219,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",54720,272240693.24,4975.158867690058,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",37.50619888,127.0039444
1459,2221,2221. 방일초교 마을버스 정류장,14260,45475974.44,3189.058516129032,2221. 방일초교 마을버스 정류장,37.48561096,126.99468231
1460,2222,2222.사당역 12번출구 뒤,26167,67523430.87,2580.4804092941495,2222.사당역 12번출구 뒤,37.47806931,126.98203278
1461,2223,2223. 방배래미안 정문 앞,4752,10166191.84,2139.3501346801345,2223. 방배래미안 정문 앞,37.47261047,126.98300934
1462,2225,2225.백석예술대학교 제3캠퍼스 앞,2370,5202206.14,2195.023687763713,2225.백석예술대학교 제3캠퍼스 앞,37.4737587,126.99524689
1463,2226,2226. 신동아럭스빌아파트 앞,3335,6789533.64,2035.8421709145425,2226. 신동아럭스빌아파트 앞,37.47518158,127.00138855
1464,2227,2227.방배열린문화센터 앞,11412,25579216.18,2241.431491412548,2227.방배열린문화센터 앞,37.48905182,126.99252319
1465,2228,2228.뒷벌공원 옆,20208,41923384.01,2074.593428840063,2228.뒷벌공원 옆,37.48976898,126.986763
1466,2229,2229.로고스교회 맞은 편,7315,15859138.38,2168.0298537252224,2229.로고스교회 맞은 편,37.48735046,126.98492432
1467,2230,2230.이수역 4번 출구,24092,56635207.67,2350.7889618960653,2230.이수역 4번 출구,37.4858284,126.98262787
1468,2231,2231. 삼성타운(삼성생명) A동 맞은편,24694,65301742.91,2644.4376330282657,2231. 삼성타운(삼성생명) A동 맞은편,37.49691391,127.02496338
1469,2233,2233. 서초신동아1차아파트 옆,7998,14254645.02,1782.2761965491372,2233. 서초신동아1차아파트 옆,37.49111176,127.02295685
1470,2235,2235.KT 서초지사 앞,3741,10039030.88,2683.5153381448813,2235.KT 서초지사 앞,37.48215866,127.00270081
1471,2237,2237.서울남부터미널 대합실 입구,12319,31210757.55,2533.5463552236383,2237.서울남부터미널 대합실 입구,37.48455811,127.01486969
1472,2239,2239.교대역 6번출구,11034,26192643.33,2373.8121560630775,2239.교대역 6번출구,37.49421692,127.01378632
1473,2241,2241.양재전화국 사거리,7393,18587093.82,2514.147682943325,2241.양재전화국 사거리,37.48537827,127.04170227
1474,2242,2242.양재역 10번 출구 앞,12072,28203771.96,2336.2965506958253,2242.양재역 10번 출구 앞,37.48398972,127.03417969
1475,2243,2243.서울가정법원,10851,28669382.89,2642.0959257211316,2243.서울가정법원,37.48149109,127.03672791
1476,2244,2244. 말죽거리공원 사거리,19970,57688043.7,2888.735287931898,2244. 말죽거리공원 사거리,37.47785187,127.03890991
1477,2245,2245.양재초등학교 맞은편,10711,31176744.71,2910.7221277191675,2245.양재초등학교 맞은편,37.47361374,127.03050995
1478,2246,2246. 서울시 품질시험소 앞,10546,34624123.55,3283.1522425564194,2246. 서울시 품질시험소 앞,37.46920013,127.02900696
1479,2247,2247.섬들근린공원,18635,69395643.32,3723.9411494499595,2247.섬들근린공원,37.46263885,127.02661896
1480,2248,2248. 서초리슈빌S 글로벌 앞,3138,10474800.23,3338.049786488209,2248. 서초리슈빌S 글로벌 앞,37.45995331,127.02474213
1481,2249,2249. 우솔초등학교 맞은편,4155,19426280.84,4675.398517448857,2249. 우솔초등학교 맞은편,37.45623398,127.01934814
1482,2250,2250. 서초유치원 맞은편,10016,49162026.97,4908.349338059105,2250. 서초유치원 맞은편,37.4557991,127.01628876
1483,2251,2251. 더케이호텔 입구(양재2) ,13543,36455477.9,2691.8317876393708,2251. 더케이호텔 입구(양재2) ,37.46750641,127.03447723
1484,2252,2252. 잔디마을 마을버스 정류장,22816,61740031.58,2705.9971765427767,2252. 잔디마을 마을버스 정류장,37.46332169,127.03604126
1485,2255,2255. 양재시민의숲역 1번출구,35024,103399027.42,2952.233537574235,2255. 양재시민의숲역 1번출구,37.47016525,127.03862
1486,2256,2256.양재동 꽃시장 입구,5145,16861309.84,3277.222515063168,2256.양재동 꽃시장 입구,37.46768951,127.0403595
1487,2257,2257. 청계산 입구 삼거리,1850,7189307.73,3886.112286486487,2257. 청계산 입구 삼거리,37.46268845,127.04611206
1488,2258,2258.구룡사 삼거리,5319,12692150.43,2386.191094190637,2258.구룡사 삼거리,37.47153854,127.05059052
1489,2259,2259. 잠원역 3번-4번 출구사이 ,20055,66798628.79,3330.7718170032413,2259. 잠원역 3번-4번 출구사이 ,37.51298904,127.01117706
1490,2262,2262. 한신16차아파트 119동 앞,2639,12469298.47,4725.008893520273,2262. 한신16차아파트 119동 앞,37.5161972,127.00920868
1491,2263,2263. 바우뫼문화복지회관,10086,26054983.44,2583.2821177870314,2263. 바우뫼문화복지회관,37.47192764,127.02684021
1492,2264,2264. 이수역 1번출구,35651,94150738.9,2640.9003646461533,2264. 이수역 1번출구,37.48897171,126.98271942
